host_total_listings_count,latitude,longitude,accommodates,bathrooms,bedrooms,beds,security_deposit,cleaning_fee,guests_included,availability_365,square_meters,review_activity_duration,amenity_score,summary_content_score,description_content_score,property_type_weighted,room_type_encoded,bed_type_encoded,cancellation_policy_numeric,neighbourhood_group_cleansed_encoded,neighbourhood_cleansed_encoded,neighbourhood_encoded,city_encoded,state_encoded,zipcode_encoded,market_encoded,country_encoded,price_log,review_overall_score
142.0,40.42352680034018,-3.7118029826844574,4,2.0,2,3,180.0,77.0,2,169,65.0321,215.0,49,9,10,0.3333333333333333,1.0,0.8520040280841519,3,26,65.05092592592592,67.22140221402213,67.8210655120482,68.19055374592834,73.68885317997294,67.7640712945591,71.77488172810854,5.075173815233827,17.846666666666668
3.0,40.42310233531195,-3.699864368762109,2,1.0,1,1,150.0,20.0,1,74,24.990907,287.0,35,10,10,0.3333333333333333,0.15037580105041076,0.8520040280841519,3,8,79.4913112164297,78.93302180685359,67.8210655120482,68.19055374592834,74.4219734079776,67.7640712945591,71.77488172810854,3.1780538303479458,24.97888888888889
2.0,40.4596655136101,-3.706422989464543,6,1.0,2,3,450.0,50.0,1,328,69.955959,359.0,25,20,20,0.3333333333333333,1.0,0.8520040280841519,3,41,45.32,52.490566037735846,67.8210655120482,68.19055374592834,51.609375,67.7640712945591,71.77488172810854,4.31748811353631,17.134444444444444
7.0,40.43599192963285,-3.700618619664819,1,1.0,1,1,150.0,8.0,1,30,19.974145,708.0,13,8,8,0.3333333333333333,0.15037580105041076,0.8520040280841519,3,10,84.68359375,82.37959183673469,67.8210655120482,68.19055374592834,77.42207792207792,67.7640712945591,71.77488172810854,2.772588722239781,22.917777777777776
13.0,40.42414812707563,-3.6953749162652265,4,1.0,1,2,150.0,49.0,2,260,47.7056905,99.0,36,4,15,0.3333333333333333,1.0,0.8520040280841519,2,8,79.4913112164297,78.93302180685359,67.8210655120482,68.19055374592834,74.4219734079776,67.7640712945591,71.77488172810854,4.941642422609304,13.823333333333332
1.0,40.4239939912564,-3.713784588306014,6,1.0,2,3,250.0,15.0,2,150,69.955959,112.0,27,10,12,0.3333333333333333,1.0,0.8520040280841519,3,26,65.05092592592592,67.22140221402213,67.8210655120482,68.19055374592834,63.77536231884058,67.7640712945591,71.77488172810854,4.394449154672439,18.975555555555555
1.0,40.41734703253441,-3.694383758510396,2,1.0,1,1,150.0,20.0,1,338,24.990907,359.0,33,3,11,0.3333333333333333,0.15037580105041076,0.8520040280841519,1,8,81.91542288557214,82.59599332220367,67.8210655120482,68.19055374592834,83.67920792079208,67.7640712945591,71.77488172810854,3.912023005428146,17.134444444444444
1.0,40.41087874863868,-3.6973991978661833,2,1.0,0,1,100.0,25.0,1,279,30.007669,557.0,27,16,16,0.3333333333333333,1.0,0.8520040280841519,3,8,60.703778677462886,59.554729011689695,67.8210655120482,66.70741482965931,67.57546602525557,67.7640712945591,71.77488172810854,3.970291913552122,19.83111111111111
1.0,52.3829918017513,4.802409668802858,2,1.0,1,1,100.0,25.0,1,335,24.990907,727.0,30,10,14,0.3333333333333333,0.15037580105041076,0.8520040280841519,2,25,89.0,77.36363636363636,124.63157894736842,137.22222222222223,89.0,124.63157894736842,124.63157894736842,4.48863636973214,18.953333333333333
6.0,40.420480639609615,-3.699457695856635,2,2.0,1,1,150.0,10.0,1,350,24.990907,692.0,12,14,26,0.3333333333333333,0.15037580105041076,0.8520040280841519,3,8,79.4913112164297,78.93302180685359,67.8210655120482,68.19055374592834,74.4219734079776,67.7640712945591,71.77488172810854,3.367295829986474,24.452222222222225
1.0,40.4167212308481,-3.709486156986065,4,1.0,0,2,150.0,20.0,2,321,39.01926,1786.0,15,9,9,0.3333333333333333,1.0,0.8520040280841519,3,8,77.30385487528345,81.32391304347826,67.8210655120482,63.69439421338156,81.97660098522168,67.7640712945591,71.77488172810854,4.0943445622221,23.89
2.0,40.40878229570816,-3.716121090209097,2,1.0,1,2,150.0,25.0,3,325,24.990907,51.0,43,7,12,0.3333333333333333,1.0,0.8520040280841519,3,8,77.30385487528345,67.88117770767613,67.8210655120482,68.19055374592834,67.76751269035533,67.7640712945591,71.77488172810854,4.290459441148391,18.348888888888887
1.0,40.41738772421242,-3.70766437522812,1,1.0,1,1,150.0,20.0,1,0,19.974145,133.0,3,0,0,0.3333333333333333,1.0,0.8520040280841519,1,8,85.71021992238033,84.62020460358056,67.8210655120482,68.19055374592834,81.97660098522168,67.7640712945591,71.77488172810854,4.499809670330265,18.014444444444443
1.0,40.436290889005534,-3.682241205489536,2,2.0,1,1,150.0,12.0,1,276,24.990907,359.0,21,4,8,0.3333333333333333,0.15037580105041076,0.8520040280841519,3,35,115.76470588235294,113.31764705882352,67.8210655120482,68.19055374592834,84.47826086956522,67.7640712945591,71.77488172810854,3.912023005428146,17.134444444444444
2.0,40.4626332264512,-3.623923683560477,1,1.0,1,1,95.0,5.0,1,341,19.974145,359.0,27,7,14,0.3333333333333333,0.15037580105041076,0.8520040280841519,3,19,44.6,53.22222222222222,67.8210655120482,68.19055374592834,73.68885317997294,67.7640712945591,71.77488172810854,3.091042453358316,17.134444444444444
1.0,40.431127708509045,-3.722401122837277,2,2.0,1,1,175.0,6.0,1,353,7.989658,153.0,38,8,9,0.3333333333333333,0.15037580105041076,0.8520040280841519,3,26,65.05092592592592,67.22140221402213,67.8210655120482,68.19055374592834,63.77536231884058,67.7640712945591,71.77488172810854,3.58351893845611,18.04888888888889
1.0,40.49272104944128,-3.694404339452635,1,2.0,1,1,150.0,20.0,1,365,19.974145,0.0,11,2,2,0.3333333333333333,0.15037580105041076,0.8520040280841519,2,16,89.83783783783784,104.39864864864865,67.8210655120482,68.19055374592834,95.16216216216216,67.7640712945591,71.77488172810854,3.1780538303479458,14.794444444444444
4.0,40.41679612686,-3.702157764103205,4,1.0,0,2,90.0,26.0,1,271,44.965052,426.0,26,9,13,0.6666666666666667,1.0,0.8520040280841519,2,8,85.71021992238033,84.62020460358056,67.8210655120482,68.19055374592834,67.57546602525557,67.7640712945591,71.77488172810854,4.23410650459726,26.194444444444443
114.0,40.41075046118403,-3.7082940557543984,2,2.0,1,1,150.0,15.0,1,281,24.990907,359.0,18,12,13,0.3333333333333333,0.15037580105041076,0.8520040280841519,3,8,60.703778677462886,67.88117770767613,67.8210655120482,66.70741482965931,67.57546602525557,67.7640712945591,71.77488172810854,2.995732273553991,17.134444444444444
15.0,40.47384390925858,-3.579305370268674,2,1.0,1,1,150.0,20.0,1,0,11.984487,377.0,27,11,12,0.3333333333333333,0.15037580105041076,0.8520040280841519,1,2,74.08333333333333,59.43076923076923,67.8210655120482,68.19055374592834,62.14473684210526,67.7640712945591,71.77488172810854,3.912023005428146,18.50888888888889
1.0,40.42595015421046,-3.640795456798232,1,1.0,1,1,150.0,20.0,1,341,19.974145,359.0,2,6,6,0.3333333333333333,0.15037580105041076,0.8520040280841519,1,12,42.68571428571428,45.04382470119522,67.8210655120482,68.19055374592834,38.30337078651685,67.7640712945591,71.77488172810854,3.332204510175204,17.134444444444444
1.0,40.40668743909838,-3.7367206008139138,2,1.0,1,1,150.0,20.0,1,0,24.990907,0.0,12,5,17,0.3333333333333333,0.15037580105041076,0.0,2,21,37.24203821656051,45.04382470119522,67.8210655120482,68.19055374592834,38.66,67.7640712945591,71.77488172810854,2.995732273553991,17.45111111111111
11.0,40.413811283086375,-3.726855857535584,2,1.0,1,1,150.0,20.0,1,156,24.990907,359.0,31,5,5,0.3333333333333333,0.15037580105041076,0.8520040280841519,1,21,37.24203821656051,42.19254658385093,67.8210655120482,68.19055374592834,38.66,67.7640712945591,71.77488172810854,2.995732273553991,17.134444444444444
1.0,40.4437299422392,-3.665843206596152,2,2.0,2,2,145.0,20.0,1,178,49.4708475,359.0,13,0,0,0.6666666666666667,0.15037580105041076,0.8520040280841519,1,9,64.47368421052632,65.15,67.8210655120482,68.19055374592834,64.14925373134328,67.7640712945591,71.77488172810854,5.521460917862246,17.134444444444444
3.0,40.41780146631182,-3.7100947891449394,2,1.0,0,1,150.0,30.0,1,322,30.007669,122.0,27,8,12,0.3333333333333333,1.0,0.8520040280841519,3,8,77.30385487528345,81.32391304347826,67.8210655120482,68.19055374592834,81.97660098522168,67.7640712945591,71.77488172810854,4.0943445622221,19.28666666666667
2.0,40.42015643918328,-3.701182117574633,2,1.0,1,1,150.0,15.0,1,83,24.990907,0.0,16,7,13,0.3333333333333333,0.15037580105041076,0.8520040280841519,3,8,79.4913112164297,78.93302180685359,67.8210655120482,68.19055374592834,74.4219734079776,67.7640712945591,71.77488172810854,3.555348061489413,18.0
32.0,40.464721286275896,-3.7210132117657504,4,1.0,1,1,150.0,20.0,1,210,47.7056905,359.0,23,2,19,0.3333333333333333,1.0,0.8520040280841519,2,26,31.0625,129.22222222222223,67.8210655120482,68.19055374592834,148.46031746031747,67.7640712945591,71.77488172810854,3.912023005428146,17.134444444444444
1.0,40.41169645174333,-3.69938852715404,2,1.0,1,1,150.0,6.0,1,355,24.990907,561.0,16,10,10,0.3333333333333333,0.15037580105041076,0.8520040280841519,1,8,60.703778677462886,59.554729011689695,67.8210655120482,66.70741482965931,67.57546602525557,67.7640712945591,71.77488172810854,3.218875824868201,19.203333333333333
2.0,40.4591566063075,-3.659082496440618,2,2.0,1,1,100.0,20.0,1,17,24.990907,99.0,38,4,6,0.3333333333333333,0.15037580105041076,0.8520040280841519,3,12,41.92307692307692,45.04382470119522,67.8210655120482,68.19055374592834,50.42528735632184,67.7640712945591,71.77488172810854,3.218875824868201,17.612222222222222
57.0,40.41731887974453,-3.7048461059919657,6,2.0,2,2,200.0,50.0,1,145,69.955959,34.0,30,3,17,0.3333333333333333,1.0,0.8520040280841519,3,8,85.71021992238033,84.62020460358056,67.8210655120482,68.19055374592834,81.97660098522168,67.7640712945591,71.77488172810854,4.718498871295094,17.306666666666665
6.0,40.42745419214003,-3.614352678029168,2,1.0,1,1,100.0,15.0,1,340,26.01284,805.0,36,5,13,0.6666666666666667,0.15037580105041076,0.8520040280841519,3,36,25.09090909090909,87.63076923076923,67.8210655120482,66.70741482965931,41.04255319148936,67.7640712945591,71.77488172810854,3.1354942159291497,17.674444444444443
2.0,40.43274785696612,-3.653472009207908,4,1.0,2,3,500.0,30.0,1,279,65.0321,813.0,33,2,10,0.3333333333333333,1.0,0.8520040280841519,2,12,55.1025641025641,45.04382470119522,67.8210655120482,68.19055374592834,40.63725490196079,67.7640712945591,71.77488172810854,4.382026634673881,18.816666666666663
2.0,40.42371672224857,-3.699030289712234,2,1.0,0,1,150.0,30.0,1,276,30.007669,41.0,20,7,8,0.3333333333333333,1.0,0.8520040280841519,1,8,79.4913112164297,78.93302180685359,67.8210655120482,68.19055374592834,74.4219734079776,67.7640712945591,71.77488172810854,4.007333185232471,17.96333333333333
2.0,40.43285100838137,-3.652651195858844,3,1.0,1,2,150.0,50.0,2,282,44.965052,626.0,30,5,15,0.6666666666666667,1.0,0.8520040280841519,3,12,55.1025641025641,45.04382470119522,67.8210655120482,68.19055374592834,40.63725490196079,67.7640712945591,71.77488172810854,4.382026634673881,19.71
36.0,40.427574188468725,-3.7079969507994366,6,1.0,2,3,150.0,30.0,6,92,69.955959,1421.0,24,6,22,0.3333333333333333,1.0,0.8520040280841519,2,8,67.77452830188679,67.91066282420749,67.8210655120482,63.69439421338156,61.73068893528184,67.7640712945591,71.77488172810854,4.499809670330265,18.166666666666668
4.0,40.40434475860528,-3.674593439500202,2,0.5,1,1,150.0,20.0,1,224,24.990907,21.0,18,0,0,0.3333333333333333,0.15037580105041076,0.8520040280841519,1,34,59.95614035087719,77.40229885057471,67.8210655120482,68.19055374592834,59.73780487804878,67.7640712945591,71.77488172810854,3.4011973816621555,15.08111111111111
3.0,40.41925578290366,-3.7006294941183193,4,1.0,1,2,150.0,40.0,2,301,47.7056905,1602.0,35,5,11,0.3333333333333333,1.0,0.8520040280841519,1,8,85.71021992238033,84.62020460358056,67.8210655120482,63.69439421338156,74.4219734079776,67.7640712945591,71.77488172810854,4.442651256490317,33.172222222222224
1.0,40.41983839458866,-3.7014235723262217,4,1.0,2,2,300.0,50.0,1,330,65.0321,1338.0,35,0,11,0.3333333333333333,1.0,0.8520040280841519,1,8,85.71021992238033,84.62020460358056,67.8210655120482,66.70741482965931,81.97660098522168,67.7640712945591,71.77488172810854,5.298317366548036,24.48111111111111
11.0,40.42329301916281,-3.6981751295864846,6,1.2,2,4,300.0,52.0,1,314,69.955959,1064.0,26,23,23,0.3333333333333333,1.0,0.8520040280841519,3,8,79.4913112164297,78.93302180685359,67.8210655120482,66.70741482965931,74.4219734079776,67.7640712945591,71.77488172810854,4.624972813284271,17.74
13.0,40.41512690486137,-3.699180174829056,4,1.0,1,1,250.0,20.0,2,288,47.7056905,35.0,30,16,19,0.3333333333333333,1.0,0.8520040280841519,3,8,81.91542288557214,82.59599332220367,67.8210655120482,68.19055374592834,67.57546602525557,67.7640712945591,71.77488172810854,4.0943445622221,18.85333333333333
1.0,40.42883965920434,-3.708757973660033,2,1.0,1,1,100.0,15.0,1,365,26.01284,1.0,20,7,18,0.6666666666666667,0.15037580105041076,0.8520040280841519,1,8,67.77452830188679,67.91066282420749,67.8210655120482,68.19055374592834,61.73068893528184,67.7640712945591,71.77488172810854,4.941642422609304,18.012222222222224
9.0,40.41847093152271,-3.7068349045894537,4,1.0,0,2,99.0,17.5,2,66,36.975394,474.0,21,4,13,0.6666666666666667,1.0,0.8520040280841519,2,8,85.71021992238033,84.62020460358056,67.8210655120482,63.69439421338156,60.0,67.7640712945591,71.77488172810854,4.0943445622221,13.475555555555555
6.0,40.46661158720866,-3.690588897359311,1,2.0,1,1,150.0,20.0,1,341,19.974145,1006.0,22,5,5,0.3333333333333333,0.15037580105041076,0.8520040280841519,2,41,49.72727272727273,79.01960784313725,67.8210655120482,66.70741482965931,87.84615384615384,67.7640712945591,71.77488172810854,3.4339872044851463,17.86
12.0,40.414647128395885,-3.708036198754746,2,1.0,1,1,100.0,12.0,1,323,23.504459,809.0,26,13,16,0.0,0.15037580105041076,0.8520040280841519,3,8,77.30385487528345,84.62020460358056,67.8210655120482,66.70741482965931,73.68885317997294,67.7640712945591,71.77488172810854,4.0943445622221,17.471111111111114
2.0,40.41257591470895,-3.715718332410035,4,1.0,2,3,100.0,50.0,3,214,65.0321,896.0,38,9,11,0.3333333333333333,1.0,0.8520040280841519,3,8,77.30385487528345,81.32391304347826,67.8210655120482,66.70741482965931,67.76751269035533,67.7640712945591,71.77488172810854,4.127134385045092,19.19
3.0,40.41519104917565,-3.698591479943184,4,1.0,2,4,175.0,50.0,4,289,65.0321,743.0,34,2,18,0.3333333333333333,1.0,0.8520040280841519,2,8,81.91542288557214,82.59599332220367,67.8210655120482,68.19055374592834,83.67920792079208,67.7640712945591,71.77488172810854,4.700480365792417,23.475555555555555
1.0,40.42615136226779,-3.670760683901911,2,1.0,1,1,150.0,50.0,1,280,24.990907,894.0,37,8,12,0.3333333333333333,1.0,0.8520040280841519,3,35,84.07978723404256,82.58510638297872,67.8210655120482,66.70741482965931,123.82065217391305,67.7640712945591,71.77488172810854,4.356708826689592,18.975555555555555
2.0,40.42136061691419,-3.702352304545175,4,1.0,1,1,150.0,29.0,2,150,47.7056905,74.0,26,19,19,0.3333333333333333,1.0,0.8520040280841519,1,8,67.77452830188679,67.91066282420749,67.8210655120482,68.19055374592834,74.4219734079776,67.7640712945591,71.77488172810854,4.23410650459726,18.944444444444443
142.0,40.4159138498138,-3.707997189392777,4,2.0,2,3,180.0,77.0,2,203,65.0321,404.0,34,5,13,0.3333333333333333,1.0,0.8520040280841519,3,8,85.71021992238033,84.62020460358056,67.8210655120482,63.69439421338156,67.76751269035533,67.7640712945591,71.77488172810854,4.634728988229636,16.906666666666666
2.0,40.42463557349372,-3.7043394108524574,2,1.0,1,1,150.0,15.0,4,275,24.990907,377.0,21,9,10,0.3333333333333333,0.15037580105041076,0.8520040280841519,1,8,67.77452830188679,67.91066282420749,67.8210655120482,66.70741482965931,74.4219734079776,67.7640712945591,71.77488172810854,3.5263605246161616,16.700000000000003
24.0,40.4180913924984,-3.703519758998687,4,1.0,1,2,100.0,30.0,2,99,47.7056905,466.0,33,5,23,0.3333333333333333,1.0,0.8520040280841519,3,8,85.71021992238033,84.62020460358056,67.8210655120482,68.19055374592834,81.97660098522168,67.7640712945591,71.77488172810854,4.343805421853684,27.72222222222222
1.0,40.46211424949312,-3.697487662081674,5,1.0,2,2,180.0,30.0,1,324,74.97272099999999,374.0,33,13,13,0.3333333333333333,1.0,0.8520040280841519,2,41,67.06153846153846,66.68181818181819,67.8210655120482,68.19055374592834,66.9320987654321,67.7640712945591,71.77488172810854,4.382026634673881,19.14888888888889
1.0,40.40442622631151,-3.7092293134840433,1,1.0,1,1,150.0,20.0,1,84,19.974145,54.0,28,7,7,0.3333333333333333,0.15037580105041076,0.8520040280841519,1,0,44.891666666666666,45.223214285714285,67.8210655120482,68.19055374592834,32.84,67.7640712945591,71.77488172810854,3.555348061489413,18.076666666666668
21.0,41.39629259673742,2.142851336564479,2,1.0,1,1,300.0,20.0,1,314,24.990907,680.0,35,1,4,0.3333333333333333,1.0,0.8520040280841519,3,39,182.0,167.08333333333334,117.19148936170212,129.0,191.15384615384616,116.88936170212766,71.77488172810854,4.859812404361672,19.68
4.0,40.38470780875904,-3.7041777480522193,2,1.0,1,1,150.0,20.0,1,280,24.990907,410.0,24,7,10,0.3333333333333333,0.15037580105041076,0.8520040280841519,2,43,48.92105263157895,40.81981981981982,67.8210655120482,68.19055374592834,38.583333333333336,67.7640712945591,71.77488172810854,2.6390573296152584,17.18
1.0,40.43977490538325,-3.6526284437775103,5,2.0,2,4,180.0,30.0,1,104,74.97272099999999,359.0,35,9,9,0.3333333333333333,1.0,0.8520040280841519,1,12,42.875,45.04382470119522,67.8210655120482,66.70741482965931,73.68885317997294,67.7640712945591,71.77488172810854,5.241747015059643,17.134444444444444
1.0,40.40128802666853,-3.702235835403034,2,1.0,1,1,300.0,70.0,1,9,24.990907,133.0,38,8,10,0.3333333333333333,1.0,0.8520040280841519,2,0,44.891666666666666,45.223214285714285,67.8210655120482,68.19055374592834,67.76751269035533,67.7640712945591,71.77488172810854,4.0943445622221,18.105555555555554
4.0,40.41880093164944,-3.705646921803176,4,1.0,1,3,150.0,30.0,2,0,47.7056905,38.0,24,15,19,0.3333333333333333,1.0,0.8520040280841519,2,8,85.71021992238033,84.62020460358056,67.8210655120482,68.19055374592834,81.97660098522168,67.7640712945591,71.77488172810854,4.382026634673881,18.24333333333333
1.0,40.40432670987565,-3.6935318521173945,4,1.0,2,3,200.0,40.0,1,169,65.0321,255.0,32,9,11,0.3333333333333333,1.0,0.8520040280841519,2,0,53.195238095238096,53.21904761904762,67.8210655120482,68.19055374592834,45.323232323232325,67.7640712945591,71.77488172810854,4.248495242049359,17.604444444444443
4.0,40.42588468371788,-3.7027546191238456,4,1.0,1,2,200.0,30.0,2,330,47.7056905,890.0,38,5,13,0.3333333333333333,1.0,0.8520040280841519,3,8,67.77452830188679,67.91066282420749,67.8210655120482,68.19055374592834,74.4219734079776,67.7640712945591,71.77488172810854,4.31748811353631,28.242222222222225
1.0,40.40164972317302,-3.700554493627947,1,1.0,1,1,150.0,20.0,1,363,19.974145,567.0,18,4,13,0.3333333333333333,0.15037580105041076,0.8520040280841519,2,0,44.891666666666666,34.22222222222222,67.8210655120482,68.19055374592834,67.57546602525557,67.7640712945591,71.77488172810854,3.555348061489413,18.82888888888889
1.0,40.38969288920956,-3.701212113708251,4,1.0,1,3,150.0,20.0,1,349,47.7056905,885.0,18,9,9,0.3333333333333333,0.0,0.8520040280841519,1,43,40.54166666666666,40.81981981981982,67.8210655120482,66.70741482965931,38.583333333333336,67.7640712945591,71.77488172810854,2.772588722239781,19.773333333333333
1.0,40.46385547388821,-3.695523329902636,3,1.0,1,2,150.0,20.0,1,98,44.965052,54.0,16,1,1,0.3333333333333333,1.0,0.8520040280841519,3,41,67.06153846153846,66.68181818181819,67.8210655120482,68.19055374592834,66.9320987654321,67.7640712945591,71.77488172810854,3.912023005428146,16.996666666666666
